CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1E_School closing,C1E_Flag,C1NV_School closing,C1NV_Flag,C1V_School closing,C1V_Flag,C1M_School closing,C1M_Flag,C1_Notes,C2E_Workplace closing,C2E_Flag,C2NV_Workplace closing,C2NV_Flag,C2V_Workplace closing,C2V_Flag,C2M_Workplace closing,C2M_Flag,C2_Notes,C3E_Cancel public events,C3E_Flag,C3NV_Cancel public events,C3NV_Flag,C3V_Cancel public events,C3V_Flag,C3M_Cancel public events,C3M_Flag,C3_Notes,C4E_Restrictions on gatherings,C4E_Flag,C4NV_Restrictions on gatherings,C4NV_Flag,C4V_Restrictions on gatherings,C4V_Flag,C4M_Restrictions on gatherings,C4M_Flag,C4_Notes,C5E_Close public transport,C5E_Flag,C5NV_Close public transport,C5NV_Flag,C5V_Close public transport,C5V_Flag,C5M_Close public transport,C5M_Flag,C5_Notes,C6E_Stay at home requirements,C6E_Flag,C6NV_Stay at home requirements,C6NV_Flag,C6V_Stay at home requirements,C6V_Flag,C6M_Stay at home requirements,C6M_Flag,C6_Notes,C7E_Restrictions on internal movement,C7E_Flag,C7NV_Restrictions on internal movement,C7NV_Flag,C7V_Restrictions on internal movement,C7V_Flag,C7M_Restrictions on internal movement,C7M_Flag,C7_Notes,C8E_International travel controls,C8NV_International travel controls,C8V_International travel controls,C8EV_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6E_Facial Coverings,H6E_Flag,H6NV_Facial Coverings,H6NV_Flag,H6V_Facial Coverings,H6V_Flag,H6M_Facial Coverings,H6M_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8E_Protection of elderly people,H8E_Flag,H8NV_Protection of elderly people,H8NV_Flag,H8V_Protection of elderly people,H8V_Flag,H8M_Protection of elderly people,H8M_Flag,H8_Notes,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_NonVaccinated,StringencyIndex_Vaccinated,StringencyIndex_SimpleAverage,StringencyIndex_WeightedAverage,GovernmentResponseIndex_NonVaccinated,GovernmentResponseIndex_Vaccinated,GovernmentResponseIndex_SimpleAverage,GovernmentResponseIndex_WeightedAverage,ContainmentHealthIndex_NonVaccinated,ContainmentHealthIndex_Vaccinated,ContainmentHealthIndex_SimpleAverage,ContainmentHealthIndex_WeightedAverage,EconomicSupportIndex
Indonesia,IDN,,,NAT_TOTAL,20200717,2,0,,,,,2,0,,2,0,,,,,2,0,"COVID-19 social restrictions by another 14 days on 17 July, delaying the reopening of workplaces such as cinemas. With the number of cases still surging in the country, various cities/regions have extended large-scale social restrictions (PSBB). The intensity of these measures varies by region, which are still divided into green zones (lowest risk), yellow zones, orange zones, and red zones (highest risk).    http://web.archive.org/web/20200727165819/https://www.thejakartapost.com/news/2020/07/20/jakarta-must-do-better-as-it-extends-psbb-transition.html",2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,83130,3957,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200718,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,84882,4016,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200719,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,"With the number of cases still surging in the country, various cities/regions have extended large-scale social restrictions (PSBB). The intensity of these measures varies by region, which are still divided into green zones (lowest risk), yellow zones, orange zones, and red zones (highest risk).    http://web.archive.org/web/20200727165819/https://www.thejakartapost.com/news/2020/07/20/jakarta-must-do-better-as-it-extends-psbb-transition.html",4,0,,,,,4,0,"With the number of cases still surging in the country, various cities/regions have extended large-scale social restrictions (PSBB). The intensity of these measures varies by region, which are still divided into green zones (lowest risk), yellow zones, orange zones, and red zones (highest risk).    http://web.archive.org/web/20200727165819/https://www.thejakartapost.com/news/2020/07/20/jakarta-must-do-better-as-it-extends-psbb-transition.html",0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,86521,4143,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200720,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,88214,4239,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200721,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,89869,4320,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200722,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,91751,4459,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200723,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,93657,4576,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200724,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,95418,4665,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200725,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,97286,4714,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200726,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,98778,4781,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200727,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,100303,4838,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200728,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,102051,4901,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200729,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,104432,4975,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200730,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,106336,5058,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200731,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,108376,5131,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200801,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,109936,5193,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200802,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,111455,5236,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200803,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,113134,5302,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200804,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,115056,5388,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200805,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,116871,5452,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200806,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,118753,5521,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200807,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,121226,5593,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200808,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,123503,5658,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200809,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,125396,5723,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200810,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,4,,,4,,0,,"The Government of Indonesia is set to launch in September an income support scheme. However, the program may only target active employees below a certain pay grade but not the unemployed, so it is worth tracking this policy in future allocations.  http://web.archive.org/web/20200824003737/https://www.thejakartapost.com/news/2020/08/06/govt-to-provide-rp-600000-monthly-payments-to-employees-earning-less-than-rp-5-million-per-month.html",1,"The existing measures to reduce electricity fees have been recently extended, as more households and businesses will be subsidized in the cost of their energy bills until December 2020.    http://web.archive.org/web/20200824010214/https://www.thejakartapost.com/news/2020/08/12/govt-to-spend-1b-on-electricity-fee-relief-for-households-businesses-amid-pandemic.html",0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,127083,5765,NV,0,62.5,62.5,62.5,62.5,52.86,52.86,52.86,52.86,56.85,56.85,56.85,56.85,25
Indonesia,IDN,,,NAT_TOTAL,20200811,2,0,,,,,2,0,No changes observed on this.,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,3,,,3,"  Coded as 3 because it is not a full on closure, since foreign individuals that are exempted from the rule can enter.  All foreign nationals are barred from entering and transiting through Indonesia. There are 6 exceptions to the ban:    foreign nationals with limited (KITAS) and permanent stay (KITAP) permits.  foreign nationals with diplomatic visa and working visa  holders of diplomatic stay permits and business stay permits  those working on medical and food assistance  transportation (air, sea, or land) crew  foreign nationals working on national strategic projects  Entry requirements if you meet the above criteria are:    you must be in possession of a health certificate confirming a negative COVID-19 PCR test (swab test) result. The test must have been taken a maximum of 7 days before arrival and your certificate must be in English. If you arrive without a negative COVID-19 test certificate you will be required to undergo a COVID-19 swab test and quarantine on arrival, at your own expense, until the test results are received. This could take up to 7 days.  you must provide a personal statement stating readiness to be quarantined for up to 14 days if required  https://www.gov.uk/foreign-travel-advice/indonesia/entry-requirements",0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,128776,5824,NV,0,59.72,59.72,59.72,59.72,51.3,51.3,51.3,51.3,55.06,55.06,55.06,55.06,25
Indonesia,IDN,,,NAT_TOTAL,20200812,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,3,,,3,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,130718,5903,NV,0,59.72,59.72,59.72,59.72,51.3,51.3,51.3,51.3,55.06,55.06,55.06,55.06,25
Indonesia,IDN,,,NAT_TOTAL,20200813,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,3,,,3,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,132816,5968,NV,0,59.72,59.72,59.72,59.72,51.3,51.3,51.3,51.3,55.06,55.06,55.06,55.06,25
Indonesia,IDN,,,NAT_TOTAL,20200814,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,3,,,3,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,135123,6021,NV,0,59.72,59.72,59.72,59.72,51.3,51.3,51.3,51.3,55.06,55.06,55.06,55.06,25
Indonesia,IDN,,,NAT_TOTAL,20200815,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,3,,,3,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,137468,6071,NV,0,59.72,59.72,59.72,59.72,51.3,51.3,51.3,51.3,55.06,55.06,55.06,55.06,25
Indonesia,IDN,,,NAT_TOTAL,20200816,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,3,,,3,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,139549,6150,NV,0,59.72,59.72,59.72,59.72,51.3,51.3,51.3,51.3,55.06,55.06,55.06,55.06,25
Indonesia,IDN,,,NAT_TOTAL,20200817,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,3,,,3,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,141370,6207,NV,0,59.72,59.72,59.72,59.72,51.3,51.3,51.3,51.3,55.06,55.06,55.06,55.06,25
Indonesia,IDN,,,NAT_TOTAL,20200818,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,3,,,3,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,143043,6277,NV,0,59.72,59.72,59.72,59.72,51.3,51.3,51.3,51.3,55.06,55.06,55.06,55.06,25
Indonesia,IDN,,,NAT_TOTAL,20200819,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,3,,,3,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,144945,6346,NV,0,59.72,59.72,59.72,59.72,51.3,51.3,51.3,51.3,55.06,55.06,55.06,55.06,25
Indonesia,IDN,,,NAT_TOTAL,20200820,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,3,,,3,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,147211,6418,NV,0,59.72,59.72,59.72,59.72,51.3,51.3,51.3,51.3,55.06,55.06,55.06,55.06,25
Indonesia,IDN,,,NAT_TOTAL,20200821,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,3,,,3,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,149408,6500,NV,0,59.72,59.72,59.72,59.72,51.3,51.3,51.3,51.3,55.06,55.06,55.06,55.06,25
Indonesia,IDN,,,NAT_TOTAL,20200822,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,3,,,3,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,151498,6594,NV,0,59.72,59.72,59.72,59.72,51.3,51.3,51.3,51.3,55.06,55.06,55.06,55.06,25
Indonesia,IDN,,,NAT_TOTAL,20200823,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,3,,,3,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,153535,6680,NV,0,59.72,59.72,59.72,59.72,51.3,51.3,51.3,51.3,55.06,55.06,55.06,55.06,25
Indonesia,IDN,,,NAT_TOTAL,20200824,2,0,,,,,2,0,"As the report by UNICEF highlights, some schools reopened (indoor, and no face-masks), while others remain closed - appears to be targeted and hence warrants 2T: https://web.archive.org/web/20200917090202/https://reliefweb.int/report/indonesia/unicef-education-covid-19-case-study-indonesia-contextualizing-global-covid-19",2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,3,,,3,"Bali has decided to not allow tourists in until the end of the year, therefore cancelling plans to open it for tourists again from September onwards.  https://www.rte.ie/news/coronavirus/2020/0824/1160886-world-covid/",0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,155412,6759,NV,0,59.72,59.72,59.72,59.72,51.3,51.3,51.3,51.3,55.06,55.06,55.06,55.06,25
Indonesia,IDN,,,NAT_TOTAL,20200825,2,0,,,,,2,0,,2,0,,,,,2,0,still in place.,2,0,,,,,2,0,still in place. ,4,0,,,,,4,0,still in place. ,0,,,,,,0,,,2,0,,,,,2,0,still in place. ,1,1,,,,,1,1,,3,,,3,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,"While there hasn't been an emergency investment into vaccines, the government announced that it will provide Vaccination Costs for 93 Million Citizens.  https://jakartaglobe.id/news/indonesia-to-cover-covid19-vaccination-costs-for-93-million-citizens",4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,157859,6858,NV,0,59.72,59.72,59.72,59.72,51.3,51.3,51.3,51.3,55.06,55.06,55.06,55.06,25
Indonesia,IDN,,,NAT_TOTAL,20200826,2,0,,,,,2,0,,2,0,,,,,2,0,,2,0,,,,,2,0,,4,0,,,,,4,0,,0,,,,,,0,,,2,0,,,,,2,0,,1,1,,,,,1,1,,3,,,3,,0,,,1,,0,,0,,2,1,,1,,1,,0,,0,,4,1,,,,,4,1,,0,,,2,0,,,,,2,0,,,0,,0,,,,,,,,0,,,,160165,6944,NV,0,59.72,59.72,59.72,59.72,51.3,51.3,51.3,51.3,55.06,55.06,55.06,55.06,25
